445,FIRST POSITION CURRENTLY ASSIGNED LENDER FIRST NAME,AlphaNumeric,,60,,Name of Lender's First Name of current assigned lender for the open lien.
446,FIRST POSITION CURRENTLY ASSIGNED LENDER ADDRESS,AlphaNumeric,,60,,Address of the Lender of current assigned lender for the open lien.
447,FIRST POSITION CURRENTLY ASSIGNED LENDER CITY,AlphaNumeric,,40,,Lender City of current assigned lender for the open lien.
448,FIRST POSITION CURRENTLY ASSIGNED LENDER STATE,AlphaNumeric,,2,,Lender State of current assigned lender for the open lien.
449,FIRST POSITION CURRENTLY ASSIGNED LENDER ZIP CODE,AlphaNumeric,,9,,Lender ZIP code of current assigned lender for the open lien.
SECOND POSITION OPEN LIEN FOR MARKETING - ENRICHED,,,,,,
450,SECOND POSITION COMPOSITE TRANSACTION ID,AlphaNumeric,,21,,"Unique transaction key comprised of FIPS Code, Transaction Batch Date, Transaction Sequence Number, and Mortgage Sequence Number."
451,SECOND POSITION MORTGAGE LTV (LOAN TO VALUE),Numeric,,14,2,Ratio of origination loan amount divided into current AVM value.
452,SECOND POSITION MULTI OR SPLIT PARCEL CODE,AlphaNumeric,SLTY2,1,,"Indicates either that the transaction involves multiple parcels, or the split of an existing parcel."
453,SECOND POSITION MORTGAGE TYPE CODE,AlphaNumeric,,1,,"CoreLogic standardized mortgage classification for principal mortgages ('P'urchase, 'R'efinance) or subordinate mortgages ('J'unior)."
454,SECOND POSITION MORTGAGE PURPOSE CODE,AlphaNumeric,MPRPS,2,,CoreLogic standardized value indicating the reason for the principal or subordinate mortgage.
455,SECOND POSITION MORTGAGE SUBORDINATE TYPE CODE,AlphaNumeric,EQUIT,3,,"CoreLogic standardized value indicating the type of subordinate mortgage secured. (e.g., 'C'redit Line, 'E'quity, Ba'L'loon)"
456,SECOND POSITION MORTGAGE DATE,Numeric,,8,,"Borrower's signature date on mortgage/deed of trust. This represents the date the borrower’s obligation to the lender begins, i.e. loan open date. This date is the same or prior to the recording date. If the day and/or month is missing, CoreLogic populates these values with 00. Format: YYYYMMDD."
457,SECOND POSITION MORTGAGE RECORDING DATE,Numeric,,8,,The date the mortgage transaction was recorded at the county. Format: YYYYMMDD.
458,SECOND POSITION MORTGAGE RECORDED DOCUMENT YEAR,Numeric,,4,,The year the mortgage transaction was recorded at the county. Format: YYYY.
459,SECOND POSITION MORTGAGE RECORDED DOCUMENT NUMBER,AlphaNumeric,,12,,The document number used by some counties to record mortgage transactions.
460,SECOND POSITION MORTGAGE RECORDED DOCUMENT BOOK NUMBER,AlphaNumeric,,6,,"The Book number used by some counties to catalog their mortgage recordings. (e.g., 001234)"
461,SECOND POSITION MORTGAGE RECORDED DOCUMENT PAGE NUMBER,AlphaNumeric,,6,,"The Page number used by some counties to catalog their mortgage recordings. (e.g., 001234)"
462,SECOND POSITION MORTGAGE AMOUNT,Numeric,,13,2,The amount of the mortgage at the time of the transaction.
463,SECOND POSITION MORTGAGE LOAN TYPE CODE - ENRICHED,AlphaNumeric,MTGTP,5,,"Type of loan secured, identified primarily as Conventional (CNV), Federal Housing Administration (FHA), or Veteran's Administration (VA)."
464,SECOND POSITION MORTGAGE LOAN TYPE CODE CONFIDENCE RANK - ENRICHED,AlphaNumeric,,1,,A rank of 1-5 depicting the confidence level of the Mortgage Loan Type Code. 5 is the most confident ranking. Rank descriptions: 5 = Excellent; 4 = Very Good; 3 = Good; 2 = Fair; 1 = Very Low. NULL if value is not Enriched.
465,SECOND POSITION MORTGAGE INTEREST RATE - ENRICHED,Numeric,,7,4,Fixed interest rate at mortgage origination derived from recorded loan documents or enriched through additional data sources and predictive machine learning models.  Adjustable interest rate per the recorded loan documents for mortgage records. Example rates: 3.754 or 5.258
466,SECOND POSITION MORTGAGE INTEREST RATE CONFIDENCE RANK - ENRICHED,Numeric,,1,,A rank of 1-5 depicting the confidence level of the Mortgage Interest Rate. 5 is the most confident ranking. Rank descriptions: 5 = Excellent; 4 = Very Good; 3 = Good; 2 = Fair; 1 = Very Low. NULL if value is not Enriched.
467,SECOND POSITION MORTGAGE INTEREST RATE TYPE CODE - ENRICHED,AlphaNumeric,MTGRT,3,,CoreLogic standardized value indicating the type of mortgage interest rate.
468,SECOND POSITION MORTGAGE INTEREST RATE TYPE CODE CONFIDENCE RANK - ENRICHED,AlphaNumeric,,1,,A rank of 1-5 depicting the confidence level of the Mortgage Interest Rate Type Code. 5 is the most confident ranking. Rank descriptions: 5 = Excellent; 4 = Very Good; 3 = Good; 2 = Fair; 1 = Very Low. NULL if value is not Enriched.
469,SECOND POSITION MORTGAGE TERM - ENRICHED,Numeric,,5,,"Specific term associated with mortgage. Examples: 10, 15, 25"
470,SECOND POSITION MORTGAGE TERM CONFIDENCE RANK - ENRICHED,Numeric,,1,,A rank of 1-5 depicting the confidence level of the Mortgage Term. 5 is the most confident ranking. Rank descriptions: 5 = Excellent; 4 = Very Good; 3 = Good; 2 = Fair; 1 = Very Low. NULL if value is not Enriched.
471,SECOND POSITION MORTGAGE TERM CODE - ENRICHED,AlphaNumeric,MTGTC,1,,"Code used to identify whether the number stored in MORTGAGE TERM is in days, months or years. Enriched data is represented by 'Y'EARS only."
472,SECOND POSITION MORTGAGE TERM CODE CONFIDENCE RANK - ENRICHED,AlphaNumeric,,1,,A rank of 1-5 depicting the confidence level of the Mortgage Term Code. 5 is the most confident ranking. Rank descriptions: 5 = Excellent; 4 = Very Good; 3 = Good; 2 = Fair; 1 = Very Low. NULL if value is not Enriched.
473,SECOND POSITION MORTGAGE MATURITY DATE,Numeric,,8,,The date the mortgage becomes due. Format: YYYYMMDD.
SECOND POSITION OPEN LIEN FOR RISK MANAGEMENT - ENRICHED,,,,,,
474,SECOND POSITION COMPOSITE TRANSACTION ID,AlphaNumeric,,21,,"Unique transaction key comprised of FIPS Code, Transaction Batch Date, Transaction Sequence Number, and Mortgage Sequence Number."
475,SECOND POSITION MORTGAGE LTV (LOAN TO VALUE),Numeric,,14,2,Ratio of origination loan amount divided into current AVM value.
476,SECOND POSITION MULTI OR SPLIT PARCEL CODE,AlphaNumeric,SLTY2,1,,"Indicates either that the transaction involves multiple parcels, or the split of an existing parcel."
477,SECOND POSITION MORTGAGE TYPE CODE,AlphaNumeric,,1,,"CoreLogic standardized mortgage classification for principal mortgages ('P'urchase, 'R'efinance) or subordinate mortgages ('J'unior)."
478,SECOND POSITION MORTGAGE PURPOSE CODE,AlphaNumeric,MPRPS,2,,CoreLogic standardized value indicating the reason for the principal or subordinate mortgage.
479,SECOND POSITION MORTGAGE SUBORDINATE TYPE CODE,AlphaNumeric,EQUIT,3,,"CoreLogic standardized value indicating the type of subordinate mortgage secured. (e.g., 'C'redit Line, 'E'quity, Ba'L'loon)"
480,SECOND POSITION MORTGAGE DATE,Numeric,,8,,"Borrower's signature date on mortgage/deed of trust. This represents the date the borrower’s obligation to the lender begins, i.e. loan open date. This date is the same or prior to the recording date. If the day and/or month is missing, CoreLogic populates these values with 00. Format: YYYYMMDD."
481,SECOND POSITION MORTGAGE RECORDING DATE,Numeric,,8,,The date the mortgage transaction was recorded at the county. Format: YYYYMMDD.
482,SECOND POSITION MORTGAGE RECORDED DOCUMENT YEAR,Numeric,,4,,The year the mortgage transaction was recorded at the county. Format: YYYY.
483,SECOND POSITION MORTGAGE RECORDED DOCUMENT NUMBER,AlphaNumeric,,12,,The document number used by some counties to record mortgage transactions.
484,SECOND POSITION MORTGAGE RECORDED DOCUMENT BOOK NUMBER,AlphaNumeric,,6,,"The Book number used by some counties to catalog their mortgage recordings. (e.g., 001234)"
485,SECOND POSITION MORTGAGE RECORDED DOCUMENT PAGE NUMBER,AlphaNumeric,,6,,"The Page number used by some counties to catalog their mortgage recordings. (e.g., 001234)"
486,SECOND POSITION MORTGAGE AMOUNT,Numeric,,13,2,The amount of the mortgage at the time of the transaction.
487,SECOND POSITION MORTGAGE LOAN TYPE CODE - ENRICHED,AlphaNumeric,MTGTP,5,,"Type of loan secured, identified primarily as Conventional (CNV), Federal Housing Administration (FHA), or Veteran's Administration (VA)."
488,SECOND POSITION MORTGAGE LOAN TYPE CODE CONFIDENCE RANK - ENRICHED,AlphaNumeric,,1,,A rank of 1-5 depicting the confidence level of the Mortgage Loan Type Code. 5 is the most confident ranking. Rank descriptions: 5 = Excellent; 4 = Very Good; 3 = Good; 2 = Fair; 1 = Very Low. NULL if value is not Enriched.
489,SECOND POSITION MORTGAGE INTEREST RATE - ENRICHED,Numeric,,7,4,Fixed interest rate at mortgage origination derived from recorded loan documents or enriched through additional data sources and predictive machine learning models.  Adjustable interest rate per the recorded loan documents for mortgage records. Example rates: 3.754 or 5.258
490,SECOND POSITION MORTGAGE INTEREST RATE CONFIDENCE RANK - ENRICHED,Numeric,,1,,A rank of 1-5 depicting the confidence level of the Mortgage Interest Rate. 5 is the most confident ranking. Rank descriptions: 5 = Excellent; 4 = Very Good; 3 = Good; 2 = Fair; 1 = Very Low. NULL if value is not Enriched.
491,SECOND POSITION MORTGAGE INTEREST RATE TYPE CODE - ENRICHED,AlphaNumeric,MTGRT,3,,CoreLogic standardized value indicating the type of mortgage interest rate.
492,SECOND POSITION MORTGAGE INTEREST RATE TYPE CODE CONFIDENCE RANK - ENRICHED,AlphaNumeric,,1,,A rank of 1-5 depicting the confidence level of the Mortgage Interest Rate Type Code. 5 is the most confident ranking. Rank descriptions: 5 = Excellent; 4 = Very Good; 3 = Good; 2 = Fair; 1 = Very Low. NULL if value is not Enriched.
493,SECOND POSITION MORTGAGE TERM - ENRICHED,Numeric,,5,,"Specific term associated with mortgage. Examples: 10, 15, 25"
494,SECOND POSITION MORTGAGE TERM CONFIDENCE RANK - ENRICHED,Numeric,,1,,A rank of 1-5 depicting the confidence level of the Mortgage Term. 5 is the most confident ranking. Rank descriptions: 5 = Excellent; 4 = Very Good; 3 = Good; 2 = Fair; 1 = Very Low. NULL if value is not Enriched.
495,SECOND POSITION MORTGAGE TERM CODE - ENRICHED,AlphaNumeric,MTGTC,1,,"Code used to identify whether the number stored in MORTGAGE TERM is in days, months or years. Enriched data is represented by 'Y'EARS only."
496,SECOND POSITION MORTGAGE TERM CODE CONFIDENCE RANK - ENRICHED,AlphaNumeric,,1,,A rank of 1-5 depicting the confidence level of the Mortgage Term Code. 5 is the most confident ranking. Rank descriptions: 5 = Excellent; 4 = Very Good; 3 = Good; 2 = Fair; 1 = Very Low. NULL if value is not Enriched.
497,SECOND POSITION MORTGAGE MATURITY DATE,Numeric,,8,,The date the mortgage becomes due. Format: YYYYMMDD.
SECOND POSITION OPEN LIEN LOAN MODIFICATION,,,,,,
498,SECOND POSITION MORTGAGE MODIFICATION AMOUNT,Numeric,,13,2,The amount of the mortgage modification.
499,SECOND POSITION MORTGAGE MODIFICATION MATURITY DATE,Numeric,,8,,The date the mortgage modification becomes due. Format: YYYYMMDD.
500,SECOND POSITION MORTGAGE MODIFICATION INTEREST RATE,Numeric,,7,4,Interest rate on the mortgage modification.
501,SECOND POSITION MORTGAGE MODIFICATION INTEREST RATE TYPE CODE,AlphaNumeric,MTGRT,3,,Interest rate type code on the mortgage modification. RESERVED FOR FUTURE USE.
502,SECOND POSITION MORTGAGE MODIFICATION TERM,Numeric,,2,,"Specific term associated with mortgage modification. Examples: 10, 15, 25 RESERVED FOR FUTURE USE."
503,SECOND POSITION MORTGAGE MODIFICATION TERM CODE,AlphaNumeric,MTGTC,1,,"Term code used for the mortgage modification to identify whether the TERM is stored in days, months or years. RESERVED FOR FUTURE USE."
504,SECOND POSITION MORTGAGE MODIFICATION LENDER FULL NAME,AlphaNumeric,,60,,Lender Full Name for the mortgage modification to identify the modification lender. RESERVED FOR FUTURE USE.
SECOND POSITION OPEN LIEN (PREMIUM) - ENRICHED,,,,,,
505,SECOND POSITION CONFORMING LOAN INDICATOR - ENRICHED,Numeric,,1,,"CoreLogic standardized value that indicates if the mortgage loan is considered a conforming loan. 
0 or null = not applicable, 1= applicable."
506,SECOND POSITION EQUITY LOAN INDICATOR,Numeric,,1,,"CoreLogic standardized value that indicates if the mortgage loan is an equity loan. 
0 or null = not applicable, 1= applicable."
507,SECOND POSITION FHA LOAN INDICATOR - ENRICHED,Numeric,,1,,"CoreLogic standardized value that indicates if the mortgage loan is an FHA (Federal Housing Authority) loan. 
0 or null = not applicable, 1= applicable."
508,SECOND POSITION CONSTRUCTION LOAN INDICATOR,Numeric,,1,,"CoreLogic standardized value that indicates if this mortgage is specifically for any type of construction on the property and is identified as a construction loan on the trust documents.
0 or null = not applicable, 1= applicable."
509,SECOND POSITION PRIVATE PARTY LENDER INDICATOR,Numeric,,1,,"CoreLogic standardized value that indicates if the mortgage loan lender is a private party or lender not currently listed in the CoreLogic Lender table. 
0 or null = not applicable, 1= applicable."
510,SECOND POSITION SELLER CARRY BACK INDICATOR,Numeric,,1,,"CoreLogic standardized value that indicates if part or all of the mortgage loan is carried by the seller. 
0 or null = not applicable, 1= applicable."
511,SECOND POSITION PLANNED UNIT DEVELOPMENT (PUD) RIDER INDICATOR,AlphaNumeric,,1,,"Indicates if a Planned Unit Development (PUD) Rider was recorded with the mortgage loan.
0 or null = not applicable, 1= applicable."
512,SECOND POSITION MULTIFAMILY RIDER INDICATOR,AlphaNumeric,,1,,"Indicates if a Multifamily Rider was recorded with the mortgage loan.
0 or null = not applicable, 1= applicable."
513,SECOND POSITION CONDOMINIUM RIDER INDICATOR,AlphaNumeric,,1,,"Indicates if a Condominium Rider was recorded with the mortgage loan.
0 or null = not applicable, 1= applicable."
514,SECOND POSITION SECOND HOME RIDER INDICATOR,AlphaNumeric,,1,,"Indicates if a Second Home Rider was recorded with the mortgage loan.
0 or null = not applicable, 1= applicable."
515,SECOND POSITION GOVERNMENT SPONSORED ENTERPRISE (GSE) ELIGIBLE MORTGAGE INDICATOR,AlphaNumeric,,1,,"Indicates if a Government Sponsored Enterprise Mortgage Rider was recorded with the mortgage loan. 
0 or null = not applicable, 1= applicable."
516,SECOND POSITION VARIABLE RIDER INDICATOR,AlphaNumeric,,1,,"CoreLogic standardized value that indicates if the mortgage loan contains an adjustable or variable rate rider.
0 or null = not applicable, 1= applicable."
SECOND POSITION OPEN LIEN ARM V2,,,,,,
517,SECOND POSITION MORTGAGE ARM INITIAL RESET DATE,Numeric,,8,,CoreLogic derived interest rate change date for an adjustable mortgage. First interest rate reset date. Format: YYYYMMDD.
518,SECOND POSITION MORTGAGE ARM NEXT RESET DATE,Numeric,,8,,Next interest rate change date after first change. Format: YYYYMMDD.
519,SECOND POSITION MORTGAGE ARM CHANGE INTERVAL,Numeric,,3,,Identifies the number of intervals for interest rate changes for an adjustable mortgage. Numeric value in conjunction with MORTGAGE ARM FREQUENCY.
520,SECOND POSITION MORTGAGE ARM FREQUENCY,AlphaNumeric,,2,,Indicates the measurement of time in relation to the interest rate reset/change of the adjustable mortgage. Values: W = Weekly; M = Monthly; Q = Quarterly; Y = Yearly.
521,SECOND POSITION MORTGAGE ARM CALCULATION CHANGE,Numeric,,7,4,Percentage points added to the Index rate to calculate the new interest rate. Value added to current index to determine new interest rate. Only for adjustable rate mortgages.
