926,PRIOR14 - ASSESSED IMPROVEMENT VALUE,Numeric,,11,,The Assessed Improvement Value as provided by the county or local taxing/assessment authority.
927,PRIOR14 - MARKET TOTAL VALUE,Numeric,,11,,The Total Market Value of the Parcel's Land & Improvement values as provided by the county or local taxing/assessment authority.
928,PRIOR14 - MARKET LAND VALUE,Numeric,,11,,The Market Land Value as provided by the county or local taxing/assessment authority.
929,PRIOR14 - MARKET IMPROVEMENT VALUE,Numeric,,11,,The Market Improvement Value as provided by the county or local taxing/assessment authority.
930,PRIOR14 - APPRAISED TOTAL VALUE,Numeric,,11,,The Total Appraised Value of the Parcel's Land & Improvement as provided by the county or local taxing/assessment authority.
931,PRIOR14 - APPRAISED LAND VALUE,Numeric,,11,,The Appraised Land Value as provided by the county or local taxing/assessment authority.
932,PRIOR14 - APPRAISED IMPROVEMENT VALUE,Numeric,,11,,The Appraised Improvement Value as provided by the county or local taxing/assessment authority.
933,PRIOR14 - TAX AMOUNT,Numeric,,14,2,The Total Tax amount provided by the county or local taxing/assessment authority.
934,PRIOR14 - TAX YEAR,Numeric,,4,,The tax year for which the taxes were billed.
935,PRIOR14 - ASSESSED YEAR,Numeric,,4,,The assessment year for which the taxes were billed.
936,PRIOR14 - TAX AREA CODE,AlphaNumeric,,10,,CoreLogic standardized code that identifies the tax area associated with the parcel.
937,PRIOR14 - TAX TOTAL RATE PERCENT,Numeric,,7,3,County provided tax rate for the property based on Property Taxes billed through the county.
938,PRIOR14 - TAXABLE IMPROVEMENT VALUE,Numeric,,9,,County provided value of the improvement applied to the parcel used in the calculation of the tax bill.
939,PRIOR14 - TAXABLE LAND VALUE,Numeric,,9,,County provided land value of a parcel used in the calculation of the tax bill.
940,PRIOR14 - TAXABLE OTHER VALUE,Numeric,,9,,"County provided value of fixture, features or miscellaneous values used in the calculation of the tax bill."
941,PRIOR14 - NET TAXABLE AMOUNT,Numeric,,13,2,"County provided value of the net taxable amount produced on the property. This is more commonly on commercial, agricultural and rental properties."
TAX_V2 - PRIOR15,,,,,,
942,PRIOR15 - TOTAL VALUE CALCULATED,Numeric,,11,,"The ""TOTAL"" (i.e., Land + Improvement) Value closest to current market value used for assessment by county or local taxing authorities."
943,PRIOR15 - LAND VALUE CALCULATED,Numeric,,11,,"The ""LAND"" Value closest to current market value used for assessment by county or local taxing authorities."
944,PRIOR15 - IMPROVEMENT VALUE CALCULATED,Numeric,,11,,"The ""IMPROVEMENT"" Value closest to current market value used for assessment by county or local taxing authorities."
945,PRIOR15 - CALCULATED VALUE SOURCE CODE,AlphaNumeric,,1,,"The code appearing in this indicator field reflects the type of values used to seed the TOTAL VALUE CALCULATED field (i.e., A = Assessed, M = Market, P = Appraised, T = Transitional)."
946,PRIOR15 - ASSESSED TOTAL VALUE,Numeric,,11,,The Total Assessed Value of the Parcel's Land & Improvement values as provided by the county or local taxing/assessment authority.
947,PRIOR15 - ASSESSED LAND VALUE,Numeric,,11,,The Assessed Land Value as provided by the county or local taxing/assessment authority.
948,PRIOR15 - ASSESSED IMPROVEMENT VALUE,Numeric,,11,,The Assessed Improvement Value as provided by the county or local taxing/assessment authority.
949,PRIOR15 - MARKET TOTAL VALUE,Numeric,,11,,The Total Market Value of the Parcel's Land & Improvement values as provided by the county or local taxing/assessment authority.
950,PRIOR15 - MARKET LAND VALUE,Numeric,,11,,The Market Land Value as provided by the county or local taxing/assessment authority.
951,PRIOR15 - MARKET IMPROVEMENT VALUE,Numeric,,11,,The Market Improvement Value as provided by the county or local taxing/assessment authority.
952,PRIOR15 - APPRAISED TOTAL VALUE,Numeric,,11,,The Total Appraised Value of the Parcel's Land & Improvement as provided by the county or local taxing/assessment authority.
953,PRIOR15 - APPRAISED LAND VALUE,Numeric,,11,,The Appraised Land Value as provided by the county or local taxing/assessment authority.
954,PRIOR15 - APPRAISED IMPROVEMENT VALUE,Numeric,,11,,The Appraised Improvement Value as provided by the county or local taxing/assessment authority.
955,PRIOR15 - TAX AMOUNT,Numeric,,14,2,The Total Tax amount provided by the county or local taxing/assessment authority.
956,PRIOR15 - TAX YEAR,Numeric,,4,,The tax year for which the taxes were billed.
957,PRIOR15 - ASSESSED YEAR,Numeric,,4,,The assessment year for which the taxes were billed.
958,PRIOR15 - TAX AREA CODE,AlphaNumeric,,10,,CoreLogic standardized code that identifies the tax area associated with the parcel.
959,PRIOR15 - TAX TOTAL RATE PERCENT,Numeric,,7,3,County provided tax rate for the property based on Property Taxes billed through the county.
960,PRIOR15 - TAXABLE IMPROVEMENT VALUE,Numeric,,9,,County provided value of the improvement applied to the parcel used in the calculation of the tax bill.
961,PRIOR15 - TAXABLE LAND VALUE,Numeric,,9,,County provided land value of a parcel used in the calculation of the tax bill.
962,PRIOR15 - TAXABLE OTHER VALUE,Numeric,,9,,"County provided value of fixture, features or miscellaneous values used in the calculation of the tax bill."
963,PRIOR15 - NET TAXABLE AMOUNT,Numeric,,13,2,"County provided value of the net taxable amount produced on the property. This is more commonly on commercial, agricultural and rental properties."
ACTION,,,,,,
964,RECORD ACTION INDICATOR,AlphaNumeric,,1,,"A CoreLogic system generated indicator used to advise customers how to process records contained in delta files.  Values are: A = ADD, Customer will do an UPSERT, U = UPDATE, Customer will do an UPSERT, D = DELETE, Customer will do a DELETE, BLANK = No Action Required.  BLANK is used for Initial Delivery Files or Refresh Files."
